snr,experiment_name,source_wav_id,chunk_index,y_true_w_m2,region,weight_randomforest,weight_conformer,weight_alexnet,weighted_diagonal_w_m2_squared,weighted_cross_w_m2_squared,ensemble_minus_best_single_sse_w_m2_squared,ensemble_minus_equal_sse_w_m2_squared,prediction_randomforest_w_m2,residual_randomforest_w_m2,sse_randomforest_w_m2_squared,miss_randomforest,false_alarm_randomforest,prediction_conformer_w_m2,residual_conformer_w_m2,sse_conformer_w_m2_squared,miss_conformer,false_alarm_conformer,prediction_alexnet_w_m2,residual_alexnet_w_m2,sse_alexnet_w_m2_squared,miss_alexnet,false_alarm_alexnet,prediction_ensemble__inner_holdout_w_m2,residual_ensemble__inner_holdout_w_m2,sse_ensemble__inner_holdout_w_m2_squared,miss_ensemble__inner_holdout,false_alarm_ensemble__inner_holdout,prediction_equal_offline_w_m2,residual_equal_offline_w_m2,sse_equal_offline_w_m2_squared,miss_equal_offline,false_alarm_equal_offline
-8,2025.06.18_0.3_3,index=5.113188,48,113188.2901,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8062489054.808208,5764399981.908426,13216819054.04994,4479939701.2753525,88488.6953125,-24699.5947875,610069982.6666971,0,0,-52794.84765625,-165983.13775624998,27550402019.41026,0,0,13832.15625,-99356.13385,9871641333.619116,0,0,-4399.502789894129,-117587.79288989413,13826889036.716637,0,0,16508.66796875,-96679.62213125,9346949335.441284,0,0
-8,2025.06.18_0.3_3,index=5.113188,49,113188.2901,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,7615757652.346755,7475282719.009619,14549344882.407248,3374511702.0105667,89913.9375,-23274.3526,541695488.9491267,0,0,-36044.90234375,-149233.19244374998,22270545726.953316,0,0,-39032.91015625,-152221.20025624998,23171293807.45336,0,0,-9657.305553065138,-122845.59565306513,15091040371.356375,0,0,4945.375,-108242.9151,11716528669.345808,0,0
-8,2025.06.18_0.3_3,index=5.113188,50,113188.2901,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10299396258.170574,8806448691.34972,17622520886.069622,5263773626.193359,74674.34375,-38513.94635,1483324063.450678,0,0,-70874.890625,-184063.18072499998,33879254498.604004,0,0,-17191.580078125,-130379.870178125,16998910547.664728,0,0,-25035.60417852298,-138223.894278523,19105844949.5203,0,0,-4464.042317708333,-117652.33241770833,13842071323.326942,0,0
-8,2025.06.18_0.3_3,index=5.113188,51,113188.2901,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,9433620808.6423,7411297029.755003,16124421044.038813,5056319835.501392,86346.21875,-26842.07135,720496794.3584907,0,0,-63840.05859375,-177028.34869374998,31339036241.23593,0,0,-8667.220703125,-121855.510803125,14848765513.090513,0,0,-16599.68252611549,-129787.97262611549,16844917838.397303,0,0,4612.979817708333,-108575.31028229167,11788598002.89591,0,0
-8,2025.06.18_0.3_3,index=5.113188,52,113188.2901,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,6408698934.504872,6481600019.072448,11565398596.12611,2838317306.291582,76789.109375,-36399.180725,1324900357.4512115,0,0,-27197.439453125,-140385.72955312498,19708153062.16315,0,0,-10805.513671875,-123993.803771875,15374463373.818243,0,0,-347.1623083879422,-113535.45240838794,12890298953.577322,0,0,12928.71875,-100259.57135,10051981647.28574,0,0
-8,2025.06.18_0.3_3,index=5.113188,53,113188.2901,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,7941334812.457727,5237405355.441599,11517488582.182716,4397325955.233366,72429.8359375,-40758.4541625,1661251585.7166135,0,0,-54624.31640625,-167812.60650624998,28161070902.421494,0,0,40631.75,-72556.5401,5264451511.2829075,0,0,-1610.4040036322567,-114798.69410363225,13178740167.89933,0,0,19479.08984375,-93709.20025625,8781414212.665964,0,0
-8,2025.06.18_0.3_3,index=5.113188,54,113188.2901,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8775849778.986197,9642074852.018982,16680786805.989792,3379025061.416628,71509.3046875,-41678.9854125,1737137825.0153878,0,0,-45123.53515625,-158311.82525624998,25062634015.96543,0,0,-54720.47265625,-167908.76275624998,28193352610.33464,0,0,-22524.364545781595,-135712.6546457816,18417924631.00518,0,0,-9444.901041666666,-122633.19114166667,15038899569.588552,0,0
-8,2025.06.18_0.3_3,index=5.113188,55,113188.2901,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,5697655253.887989,4869031017.826952,8440579292.368741,2839877672.853606,67078.5625,-46109.7276,2126106979.3462017,0,0,-26100.857421875,-139289.14752187498,19401466617.37065,0,0,34880.36328125,-78307.92681875,6132131402.650705,0,0,10393.901772061867,-102794.38832793813,10566686271.714943,0,0,25286.022786458332,-87902.26731354167,7726808598.861337,0,0
-8,2025.06.18_0.3_3,index=5.113188,56,113188.2901,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10268194995.784054,8851711188.292055,16957060991.947834,5198018719.769157,66681.890625,-46506.399475,2162845192.12828,0,0,-71682.8984375,-184871.18853749998,34177356351.267864,0,0,-9407.2666015625,-122595.5567015625,15029670522.966026,0,0,-25086.458802596495,-138274.7489025965,19119906184.076115,0,0,-4802.758138020833,-117991.04823802083,13921887464.306957,0,0
-8,2025.06.18_0.3_3,index=5.113188,57,113188.2901,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10248317472.56092,9968635348.523178,18517111987.268047,4726555625.410067,71959.1640625,-41229.1260375,1699840833.8160603,0,0,-65283.16796875,-178471.45806874998,31852061345.185585,0,0,-40492.3984375,-153680.68853749998,23617754029.36008,0,0,-28998.04124406452,-142186.33134406453,20216952821.084106,0,0,-11272.134114583334,-124460.42421458333,15490397195.67404,0,0
-8,2025.06.18_0.3_3,index=5.113188,58,113188.2901,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8867071792.283134,8338997730.116392,15861811957.18275,4223907545.549118,76524.171875,-36664.118225,1344257565.216777,0,0,-54036.62109375,-167224.91119374998,27964170923.75757,0,0,-24740.552734375,-137928.84283437498,19024365685.629715,0,0,-17983.6181822215,-131171.9082822215,17206069522.39953,0,0,-751.0006510416666,-113939.29075104167,12982161976.85041,0,0
-8,2025.06.18_0.3_3,index=5.113188,59,113188.2901,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,9093365243.269901,8411168553.597033,16691059112.379635,4364441135.044277,84666.8125,-28521.4776,813474684.4873017,0,0,-54629.8515625,-167818.14166249998,28162928671.054913,0,0,-34362.8203125,-147551.11041249998,21771330183.96176,0,0,-19116.41048492607,-132304.70058492606,17504533796.866936,0,0,-1441.953125,-114630.243225,13140092661.822659,0,0
-8,2025.06.18_0.3_3,index=6.146381,0,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8803363863.551075,8718885371.874397,13935257216.123035,3973788755.3588467,86490.1484375,-59891.50206249999,3586992019.3024406,0,0,-22640.45703125,-169022.10753125,28568472834.305435,0,0,26101.697265625,-120279.95323437499,14467267150.063435,0,0,14010.017453393379,-132371.6330466066,17522249235.425476,0,0,29983.796223958332,-116397.85427604166,13548460480.06663,0,0
-8,2025.06.18_0.3_3,index=6.146381,1,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,12828693765.383097,13753572048.973846,20039802002.372223,5293422822.575417,65496.15234375,-80885.49815624999,6542463811.98472,0,0,-55028.32421875,-201409.97471875,40565977916.20751,0,0,-9043.77734375,-155425.42784375,24157063620.412735,0,0,-16659.037103913615,-163040.6876039136,26582265814.356945,0,0,474.68359375,-145906.96690625,21288842991.78153,0,0
-8,2025.06.18_0.3_3,index=6.146381,2,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,11105932681.692045,10268410803.103188,15432844539.96252,5187965412.24016,69300.53125,-77081.11924999999,5941498944.832719,0,0,-46978.75390625,-193360.40440625,37388245992.14854,0,0,35146.08203125,-111235.56846874999,12373351692.565968,0,0,181.98057973225878,-146199.66992026774,21374343484.79524,0,0,19155.953125,-127225.69737499999,16186378072.555079,0,0
-8,2025.06.18_0.3_3,index=6.146381,3,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10459601756.220528,11950658967.780474,16708742177.932606,3930819325.0981407,70873.25,-75508.40049999999,5701518546.068398,0,0,-32383.03125,-178764.68175,31956811441.17878,0,0,-7162.5947265625,-153544.2452265625,23575835242.19476,0,0,-3318.9197193582445,-149700.57021935823,22410260724.001003,0,0,10442.541341145834,-135939.10915885415,18479441398.902863,0,0
-8,2025.06.18_0.3_3,index=6.146381,4,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,13390186081.943645,13139093020.11317,22786695579.77244,6142261911.410011,85204.9921875,-61176.65831249999,3742583522.2843738,0,0,-60354.859375,-206736.509875,42739984515.29597,0,0,-14054.5185546875,-160436.1690546875,25739764340.944263,0,0,-16496.4606815115,-162878.1111815115,26529279102.056816,0,0,3598.5380859375,-142783.1124140625,20387017190.646805,0,0
-8,2025.06.18_0.3_3,index=6.146381,5,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,12894094071.010147,10676742982.035408,19539475742.136932,6574330201.745508,82888.6484375,-63493.00206249999,4031361310.908628,0,0,-63492.03515625,-209873.68565625,44046963930.93843,0,0,28636.3828125,-117745.26768749999,13863948062.80103,0,0,-7146.317808857535,-153527.96830885753,23570837053.04556,0,0,16010.998697916666,-130370.65180208332,16996506851.30005,0,0
-8,2025.06.18_0.3_3,index=6.146381,6,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,11122994767.390333,11228174237.910645,16944774344.962051,4899886469.078217,72853.4609375,-73528.18956249999,5406394660.338932,0,0,-43679.4375,-190061.088,36123217171.74374,0,0,13661.0205078125,-132720.6299921875,17614765625.523136,0,0,-3121.423064729711,-149503.0735647297,22351169005.300983,0,0,14278.347981770834,-132103.30251822915,17451282536.222767,0,0
-8,2025.06.18_0.3_3,index=6.146381,7,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10758776680.135157,11425083126.633144,16994330911.369667,4498342197.411049,74343.265625,-72038.38487499999,5189528895.398627,0,0,-38206.69140625,-184588.34190625,34072855967.698647,0,0,4047.654296875,-142333.996203125,20258966475.1512,0,0,-2560.8209672356397,-148942.47146723562,22183859806.768295,0,0,13394.742838541666,-132986.90766145833,17685517609.357246,0,0
-8,2025.06.18_0.3_3,index=6.146381,8,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,11950007645.668007,12123710199.807472,17304637653.996933,5194178402.296101,64107.23046875,-82274.42003124999,6769080191.478549,0,0,-51150.9921875,-197532.6426875,39019144927.107544,0,0,13980.2041015625,-132401.4463984375,17530143008.398315,0,0,-8775.424251606108,-155157.0747516061,24073717845.475483,0,0,8978.814127604166,-137402.83637239583,18879539443.179382,0,0
-8,2025.06.18_0.3_3,index=6.146381,9,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,12480696807.550444,13949199665.611889,20233681342.76964,4865563822.747593,67665.609375,-78716.04112499999,6196215130.39269,0,0,-49598.2421875,-195979.8926875,38408118337.80401,0,0,-19466.390625,-165848.041125,27505572744.999687,0,0,-16191.091597690958,-162572.74209769093,26429896473.16233,0,0,-466.3411458333333,-146847.99164583333,21564332650.414738,0,0
-8,2025.06.18_0.3_3,index=6.146381,10,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,13210209296.657566,13964834733.05208,20579540545.837856,5545945115.198833,65168.9453125,-81212.70518749999,6595503483.871788,0,0,-58629.84375,-205011.49425,42029712774.617775,0,0,-8599.193359375,-154980.843859375,24019061963.36397,0,0,-18466.898264342028,-164848.548764342,27175044029.709644,0,0,-686.697265625,-147068.347765625,21629098914.51081,0,0
-8,2025.06.18_0.3_3,index=6.146381,11,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,13015069993.97181,13082739672.299194,21216769750.88879,5809294088.96347,76517.2109375,-69864.43956249999,4881039915.382214,0,0,-57951.61328125,-204333.26378125,41752082687.49789,0,0,-6733.92724609375,-153115.57774609374,23444380148.520077,0,0,-15166.514659097398,-161548.16515909738,26097809666.271004,0,0,3943.89013671875,-142437.76036328124,20288515577.307533,0,0
-8,2025.06.18_0.3_3,index=6.146381,12,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,11595044809.781244,14527296939.611088,19055551155.58623,3525542711.0364075,62317.4453125,-84064.20518749999,7066790593.8061,0,0,-35559.03125,-181940.68175,33102411675.654778,0,0,-38580.4140625,-184962.0645625,34210965327.222416,0,0,-15242.424901507984,-161624.07540150796,26122341749.39233,0,0,-3940.6666666666665,-150322.31716666665,22596799038.355923,0,0
-8,2025.06.18_0.3_3,index=6.146381,13,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,15351385676.495373,15255648485.910309,25022408409.488132,6931560108.498528,71651.296875,-74730.35362499999,5584625752.917549,0,0,-75958.1015625,-222339.7520625,49434965347.21397,0,0,-18153.341796875,-164534.992296875,27071763690.132713,0,0,-28567.011005041782,-174948.66150504176,30607034162.40568,0,0,-7486.715494791667,-153868.36599479165,23675474053.907154,0,0
-8,2025.06.18_0.3_3,index=6.146381,14,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10345677544.51875,11683083844.321339,14983810588.382742,3931813147.374401,62447.4453125,-83934.20518749999,7044950800.45735,0,0,-33615.96875,-179997.61925,32399142935.667965,0,0,6738.7802734375,-139642.8702265625,19500131205.11257,0,0,-2039.242196547588,-148420.89269654758,22028761388.84009,0,0,11856.752278645834,-134524.89822135415,18096948241.46569,0,0
-8,2025.06.18_0.3_3,index=6.146381,15,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10117346820.196222,10823029910.614305,15652510946.860165,4181953632.197235,73663.9375,-72717.71299999999,5287865783.950367,0,0,-32730.78125,-179112.43175,32081263207.398403,0,0,9848.810546875,-136532.839953125,18641216385.66564,0,0,1673.7490888796283,-144707.90141112037,20940376730.81053,0,0,16927.322265625,-129454.32823437499,16758423098.613297,0,0
-8,2025.06.18_0.3_3,index=6.146381,16,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,15078600222.732529,14003247626.409073,23639004700.67652,7183927887.708801,72606.0234375,-73775.62706249999,5442843148.46508,0,0,-77094.3359375,-223475.9864375,49941516514.21368,0,0,-305.1097106933594,-146686.76021069335,21517005621.109447,0,0,-24152.357396201187,-170534.00789620116,29081847849.1416,0,0,-1597.8074035644531,-147979.45790356444,21897919961.4328,0,0
-8,2025.06.18_0.3_3,index=6.146381,17,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,15010275513.002481,15470576849.454952,23753777313.339073,6501913667.403042,64362.90234375,-82018.74815624999,6727075049.1183605,0,0,-72844.8671875,-219226.5176875,48060266057.38775,0,0,-16927.115234375,-163308.765734375,26669752965.68497,0,0,-28206.013332406663,-174587.66383240666,30480852362.457436,0,0,-8469.693359375,-154851.343859375,23978938695.054394,0,0
-8,2025.06.18_0.3_3,index=6.146381,18,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,13410097797.992031,12008515452.272747,20799715811.324867,6548303447.85001,78419.1796875,-67962.47081249999,4618897438.939913,0,0,-65517.7734375,-211899.4239375,44901365865.04434,0,0,14135.806640625,-132245.843859375,17488963218.07819,0,0,-13050.508270634422,-159432.1587706344,25418613250.26478,0,0,9012.404296875,-137369.246203125,18870309802.41477,0,0
-8,2025.06.18_0.3_3,index=6.146381,19,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,12597360794.603209,12877058026.970467,20865922274.160526,5530525538.889038,78495.7421875,-67885.90831249999,4608496547.413156,0,0,-53632.4140625,-200014.0645625,40005626022.81191,0,0,-9386.92578125,-155768.57628125,24263849356.687595,0,0,-13225.425851813678,-159607.07635181368,25474418821.57368,0,0,5158.80078125,-141222.84971875,19943893282.684643,0,0
-8,2025.06.18_0.3_3,index=6.146381,20,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10953525820.842674,11222516790.81651,16450724753.695599,4741130421.690041,70715.8203125,-75665.83018749999,5725317857.963585,0,0,-41961.578125,-188343.228625,35473171768.889015,0,0,14266.7265625,-132114.9239375,17454353127.011406,0,0,-2534.5763245445037,-148916.2268245445,22176042611.659184,0,0,14340.322916666666,-132041.32758333333,17434912189.969143,0,0
-8,2025.06.18_0.3_3,index=6.146381,21,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,14162909425.807257,14640699865.06628,22239823653.320663,6108903026.323906,65364.45703125,-81017.19346874999,6563785637.552866,0,0,-66621.046875,-213002.697375,45370149089.025826,0,0,-11541.3271484375,-157922.9776484375,24939666869.34889,0,0,-23334.6106268394,-169716.26112683938,28803609290.87353,0,0,-4265.972330729167,-150647.62283072915,22694706264.549625,0,0
-8,2025.06.18_0.3_3,index=6.146381,22,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,12889843651.844131,12650751948.439102,19670107362.811195,5835725229.497559,69762.5390625,-76619.11143749999,5870488237.472041,0,0,-59107.68359375,-205489.33409375,42225866426.2928,0,0,7367.98388671875,-139013.66661328124,19324799505.2685,0,0,-13432.602932800044,-159814.25343280003,25540595600.283237,0,0,6007.613118489583,-140374.0373815104,19704870370.78568,0,0
-8,2025.06.18_0.3_3,index=6.146381,23,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8186933441.291267,11366840881.127777,12692508213.909645,1602082873.9712143,63548.890625,-82832.75987499999,6861266108.509408,0,0,-371.2022705078125,-146752.8527705078,21536399796.28234,0,0,-25984.50390625,-172366.15440625,29710091184.799213,0,0,6546.83966085648,-139834.81083914352,19553774322.419052,0,0,12397.728149414062,-133983.92235058593,17951691448.447838,0,0
-8,2025.06.18_0.3_3,index=6.146381,24,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,11147996641.334206,13422175276.579235,18801763171.02425,3749839002.7452927,70431.609375,-75950.04112499999,5768408746.88919,0,0,-33759.7265625,-180141.3770625,32450915729.973797,0,0,-30404.5078125,-176786.1583125,31253345770.892307,0,0,-10367.103619174566,-156748.75411917455,24570171917.91344,0,0,2089.125,-144292.5255,20820332915.168148,0,0
-8,2025.06.18_0.3_3,index=6.146381,25,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,7694250587.056225,8284292459.770084,10369795434.026451,3090417027.545128,71490.078125,-74891.57237499999,5608747612.799862,0,0,-11057.9541015625,-157439.6046015625,24787229097.096336,0,0,38135.1796875,-108246.47081249999,11717298443.361412,0,0,19975.388602788924,-126406.26189721106,15978543046.826313,0,0,32855.767903645836,-113525.88259635415,12888126019.281185,0,0
-8,2025.06.18_0.3_3,index=6.146381,26,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,9340363229.58203,11104830670.24893,13699646201.272827,3245893425.1571274,64250.3671875,-82131.28331249999,6745547698.558139,0,0,-22249.103515625,-168630.754015625,28436331199.878223,0,0,3705.377197265625,-142676.27330273436,20356518963.55655,0,0,3394.959161851453,-142986.69133814855,20445193899.830967,0,0,15235.546956380209,-131146.10354361977,17199300474.67384,0,0
-8,2025.06.18_0.3_3,index=6.146381,27,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,9392571069.344122,11017318566.059452,14626904711.46017,3362197271.691908,70335.7109375,-76045.93956249999,5782984923.943401,0,0,-22339.482421875,-168721.132921875,28466820694.44101,0,0,-551.712646484375,-146933.36314648436,21589413205.536648,0,0,3518.4654752933066,-142863.18502470668,20409889635.403572,0,0,15814.838623046875,-130566.81187695311,17047692363.711664,0,0
-8,2025.06.18_0.3_3,index=6.146381,28,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,14031304429.214865,14908915492.976048,21895191744.6757,5854853349.20015,62446.984375,-83934.66612499999,7045028177.515221,0,0,-64658.66796875,-211040.31846875,44538016019.39142,0,0,-14459.4453125,-160841.0958125,25869858102.165802,0,0,-23736.60226022241,-170118.2527602224,28940219922.19092,0,0,-5557.04296875,-151938.69346875,23085366572.990772,0,0
-8,2025.06.18_0.3_3,index=6.146381,29,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8340203064.806504,8699374019.907192,13425676256.599056,3570045536.772274,86265.921875,-60115.72862499999,3613900828.114643,0,0,-16360.8525390625,-162742.5030390625,26485122295.419262,0,0,21064.94921875,-125316.70128124999,15704275620.014042,0,0,15845.919434847954,-130535.73106515204,17039577084.7137,0,0,30323.339518229168,-116058.31098177082,13469531547.941425,0,0
-8,2025.06.18_0.3_3,index=6.146381,30,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8500259339.36361,8931105016.82747,11923284454.856869,3539021787.264023,72165.2109375,-74216.43956249999,5508079901.334213,0,0,-19517.6484375,-165899.2989375,27522577387.953983,0,0,32900.04296875,-113481.60753124999,12878075247.876654,0,0,14353.758158301669,-132027.89234169832,17431364356.191082,0,0,28515.868489583332,-117865.78201041666,13892342568.92706,0,0
-8,2025.06.18_0.3_3,index=6.146381,31,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,7938284724.843651,10597586934.82415,11776622902.830656,1964167809.6499996,64167.0,-82214.65049999999,6759248756.837149,0,0,-2445.033447265625,-148826.6839472656,22149381854.73929,0,0,-8770.4052734375,-155152.0557734375,24072160410.723858,0,0,10235.142429951404,-136146.50807004859,18535871659.667805,0,0,17650.520426432293,-128731.13007356769,16571703850.017805,0,0
-8,2025.06.18_0.3_3,index=6.146381,32,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8009456566.937677,8156453335.314846,9173082522.54151,3320195418.984215,62758.5234375,-83623.12706249999,6992827379.711018,0,0,-16526.513671875,-162908.164171875,26539069953.850574,0,0,52896.1328125,-93485.51768749999,8739542017.299873,0,0,19236.41896435597,-127145.23153564402,16165909902.252527,0,0,33042.714192708336,-113338.93630729165,12845714483.268312,0,0
-8,2025.06.18_0.3_3,index=6.146381,33,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8733395563.295177,10309352035.15871,12863593479.032522,3078923803.931753,67774.0546875,-78607.59581249999,6179154119.421366,0,0,-16940.994140625,-163322.644640625,26674286252.40787,0,0,9267.8115234375,-137113.8389765625,18800204838.890705,0,0,8386.188261367346,-137995.46223863264,19042747598.453888,0,0,20033.6240234375,-126348.02647656249,15963823794.522135,0,0
-8,2025.06.18_0.3_3,index=6.146381,34,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,9015925079.012058,10355546238.290586,12502160956.225246,3315651713.3601265,63500.34765625,-82881.30284374999,6869310361.0774,0,0,-21470.923828125,-167852.574328125,28174486708.578724,0,0,16980.845703125,-129400.80479687499,16744568282.078945,0,0,7200.217408862988,-139181.433091137,19371471317.302647,0,0,19670.08984375,-126711.56065624999,16055819603.94252,0,0
-8,2025.06.18_0.3_3,index=6.146381,35,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10583562915.182367,11755510069.137157,15853521146.396368,4140634627.2243423,65848.7265625,-80532.92393749999,6485551837.923159,0,0,-35879.0078125,-182260.6583125,33218947568.50587,0,0,4470.4697265625,-141911.1807734375,20138783228.511253,0,0,-3080.9635020290525,-149462.61400202903,22339072984.319527,0,0,11480.062825520834,-134901.58767447915,18198438357.095184,0,0
-8,2025.06.18_0.3_3,index=6.146381,36,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10361884994.803057,10687658942.353203,16077735914.88974,4473653148.606598,75870.6015625,-70511.04893749999,4971808022.266519,0,0,-36092.3828125,-182474.0333125,33296772833.331356,0,0,13124.55859375,-133257.09190625,17757452543.310757,0,0,1297.0409193960904,-145084.6095806039,21049543937.156258,0,0,17634.259114583332,-128747.39138541666,16575890788.54966,0,0
-8,2025.06.18_0.3_3,index=6.146381,37,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,6394778444.983334,8526364365.032086,8212971957.329575,1605893127.1965637,64478.2265625,-81903.42393749999,6708170852.685846,0,0,10763.71875,-135617.93175,18392223412.147655,0,0,17727.837890625,-128653.81260937499,16551803498.928175,0,0,24229.520719077133,-122152.12978092286,14921142810.01542,0,0,30989.927734375,-115391.72276562499,13315249682.818857,0,0
-8,2025.06.18_0.3_3,index=6.146381,38,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,11120804598.866705,11602286302.159426,18689855336.685474,4771667953.697338,82873.890625,-63507.75987499999,4033235564.3406587,0,0,-40420.96484375,-186802.61534375,34895217099.26502,0,0,-5256.7353515625,-151638.3858515625,22994200063.667347,0,0,-4360.151602224237,-150741.80210222423,22723090901.026134,0,0,12398.730143229166,-133982.92035677083,17951422947.328796,0,0
-8,2025.06.18_0.3_3,index=6.146381,39,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,13071507426.966335,15164126292.359701,22263523147.72314,4759103885.818108,69102.21875,-77279.43174999999,5972110571.602906,0,0,-50614.08203125,-196995.73253125,38807318635.52379,0,0,-39004.765625,-185386.416125,34368123283.67165,0,0,-21652.970097441306,-168034.6205974413,28235633719.326046,0,0,-6838.876302083333,-153220.52680208333,23476529833.50794,0,0
-8,2025.06.18_0.3_3,index=6.146381,40,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,9941712734.389093,11947344481.976215,15474977901.624538,3385153910.2369957,66293.703125,-80087.94737499999,6414079314.7407675,0,0,-25975.76953125,-172357.42003125,29707080239.828735,0,0,-9260.1416015625,-155641.7921015625,24224367448.586,0,0,-1567.8585102204952,-147949.50901022047,21889057216.365307,0,0,10352.597330729166,-136029.05316927083,18503903306.12831,0,0
-8,2025.06.18_0.3_3,index=6.146381,41,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8555466482.307228,8152134518.164607,12948397251.44025,3968796772.3573647,85069.3046875,-61312.34581249999,3759203749.0315847,0,0,-21859.107421875,-168240.757921875,28304952626.12694,0,0,37335.8203125,-109045.83018749999,11890993081.281084,0,0,17123.76485865184,-129257.88564134814,16707601000.471834,0,0,33515.339192708336,-112866.31130729165,12738804228.11447,0,0
-8,2025.06.18_0.3_3,index=6.146381,42,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8766713176.157587,9457036409.444153,14497967876.89221,3601961534.4063816,85342.46875,-61039.18174999999,3725781708.709532,0,0,-18750.87109375,-165132.52159375,27268749687.910305,0,0,9791.5966796875,-136590.0538203125,18656842802.63586,0,0,11386.281743876569,-134995.3687561234,18223749585.60174,0,0,25461.064778645832,-120920.58572135416,14621788051.19536,0,0
-8,2025.06.18_0.3_3,index=6.146381,43,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,16218512482.204796,18871903615.97352,27703229460.02641,5866625078.840752,60432.90625,-85948.74424999999,7387186638.151906,0,0,-72728.3125,-219109.963,48009175885.86137,0,0,-61408.6640625,-207790.3145625,43176814825.9827,0,0,-40942.71016400525,-187324.36066400525,35090416098.178314,0,0,-24568.0234375,-170949.6739375,29223791019.337563,0,0
-8,2025.06.18_0.3_3,index=6.146381,44,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,12271650654.14451,13921854455.30497,19504815666.423763,4667041835.717953,64597.2421875,-81784.40831249999,6688689443.025718,0,0,-47723.5859375,-194105.2364375,37676842812.45777,0,0,-17885.6875,-164267.338,26983758333.60624,0,0,-15462.42603494609,-161844.07653494607,26193505109.449482,0,0,-337.34375,-146718.99425,21526463273.73153,0,0
