weight_randomforest,weight_conformer,weight_alexnet,mean_rmse_all_conditions,mean_rmse_clean,mean_rmse_noisy,max_rmse_excess_vs_rf,conditions_beating_rf,conditions_not_worse_than_rf
0.02,0.87,0.11,182575.1270150509,84005.550815486,199003.38971497843,172496.70683450467,3,3
0.02,0.88,0.1,183131.1895978356,84028.09456224203,199648.37210376782,173659.65227618825,3,3
0.02,0.89,0.09,183689.3231224988,84052.79887763107,200295.4104966434,174824.33819392498,3,3
0.02,0.9,0.08,184249.50604909094,84079.66688317194,200944.47924341078,175990.7448324709,3,3
0.02,0.91,0.07,184811.717154372,84108.70152558947,201595.55309250238,177158.85270590015,3,3
0.02,0.92,0.06,185375.93552655424,84139.90557321838,202248.6071854435,178328.64259361516,3,3
0.02,0.93,0.05,185942.14056003513,84173.28161246584,202903.6170512967,179500.0955364146,3,3
0.02,0.94,0.04,186510.31195012777,84208.83204433862,203560.5586010926,180673.19283261546,3,3
0.02,0.95,0.03,187080.42968779636,84246.55908104153,204219.4081222555,181847.91603423055,3,3
0.02,0.96,0.02,187652.4740544038,84286.46474265245,204880.14227302905,183024.24694320082,3,3
0.02,0.97,0.01,188226.4256164774,84328.55085388069,205542.73807691023,184202.16760768148,3,3
0.02,0.98,0.0,188802.2652204989,84372.81904091459,206207.1729170963,185381.66031838185,3,3
0.03,0.0,0.97,144469.06950821268,89217.32365248934,153677.69381749985,92643.55272478981,2,2
0.03,0.01,0.96,144723.05267263175,89076.44552610024,153997.48719705365,93166.02504361978,2,2
0.03,0.02,0.95,144982.0620196158,88937.1649962172,154322.87819018227,93691.54631619134,2,2
0.03,0.03,0.94,145246.07048670057,88799.48950482481,154653.83398367986,94220.09111394764,3,3
0.03,0.04,0.93,145515.05005374394,88663.4265029382,154990.32064554485,94751.63414644219,3,3
0.03,0.05,0.92,145788.97176964936,88528.98345033532,155332.30315620167,95319.06706290034,3,3
0.03,0.06,0.91,146067.80578065067,88396.16781527382,155679.74544154678,95917.05137554934,3,3
0.03,0.07,0.9,146351.5213600483,88264.98707419004,156032.61040769133,96518.72151058607,3,3
0.03,0.08,0.89,146640.0869392816,88135.44871138006,156390.8599772652,97124.04848222723,3,3
0.03,0.09,0.88,146933.47014021885,88007.56021866156,156754.45512714508,97733.00343441142,3,3
0.03,0.1,0.87,147231.63780854252,87881.32909501466,157123.35592746382,98345.55764365252,3,3
0.03,0.11,0.86,147534.55604810646,87756.76284620154,157497.52158175723,98961.68252178133,3,3
0.03,0.12,0.85,147842.19025613903,87633.86898436258,157876.9104681018,99581.34961857711,3,3
0.03,0.13,0.84,148154.50515916778,87512.65502758873,158261.48018109764,100204.53062429061,3,3
0.03,0.14,0.83,148471.46484953855,87393.12849946809,158651.18757455028,100831.19737206033,3,3
0.03,0.15,0.82,148793.03282240662,87275.29692860575,159045.98880470675,101461.3218402243,3,3
0.03,0.16,0.81,149119.17201307617,87159.16784811552,159445.83937390297,102094.87615452844,3,3
0.03,0.17,0.8,149449.8448345683,87044.74879508214,159850.69417448263,102731.83259023409,3,3
0.03,0.18,0.79,149785.01321530138,86932.0473099925,160260.50753285285,103372.16357412608,3,3
0.03,0.19,0.78,150124.63863676976,86821.07093613468,160675.23325354225,104015.8416864236,3,3
0.03,0.2,0.77,150468.68217111204,86711.82721896314,161094.82466313685,104662.83966259513,3,3
0.03,0.21,0.76,150817.10451846462,86604.32370542875,161519.23465397058,105313.1303950802,3,3
0.03,0.22,0.75,151169.86604400087,86498.56794327222,161948.41572745566,105966.68693491892,3,3
0.03,0.23,0.74,151526.92681456223,86394.56748027935,162382.32003694272,106623.48249329219,3,3
0.03,0.24,0.73,151888.24663479233,86292.32986349663,162820.89943000828,107283.49044297321,3,3
0.03,0.25,0.72,152253.78508269213,86191.86263840577,163264.1054900732,107946.68431969374,3,3
0.03,0.26,0.71,152623.5015445191,86093.17334805551,163711.8895772631,108613.03782342523,3,3
0.03,0.27,0.7,152997.35524896017,85996.26953214935,164164.20286842866,109282.52481957863,3,3
0.03,0.28,0.69,153375.3053005141,85901.15872608768,164620.99639625184,109955.1193401228,3,3
0.03,0.29,0.68,153757.31071202568,85807.84845996254,165082.22108736954,110630.79558462498,3,3
0.03,0.3,0.67,154143.33043631905,85716.3462575039,165547.82779945494,111309.5279212142,3,3
0.03,0.31,0.66,154533.32339688527,85626.6596349756,166017.76735720356,111991.29088747012,3,3
0.03,0.32,0.65,154927.248517583,85538.79610001983,166491.99058717687,112676.05919123834,3,3
0.03,0.33,0.64,155325.06475131997,85452.76315044824,166970.44835146525,113363.80771137492,3,3
0.03,0.34,0.63,155726.73110768478,85368.56827297871,167453.0915801358,114054.511498421,3,3
0.03,0.35,0.62,156132.2066795081,85286.21894191594,167939.8713024401,114748.14577521043,3,3
0.03,0.36,0.61,156541.45066833362,85205.7226177749,168430.73867676005,115444.68593741083,3,3
0.03,0.37,0.6,156954.4224087871,85127.08674584517,168925.6450192774,116144.1075540008,3,3
0.03,0.38,0.59,157371.0813918351,85050.31875469569,169424.54183135834,116978.70214376689,3,3
0.03,0.39,0.58,157791.38728692918,84975.42605461774,169927.38082564774,118024.30533019998,3,3
0.03,0.4,0.57,158215.2999630366,84902.41603600582,170434.1139508751,119073.06856621863,3,3
0.03,0.41,0.56,158642.7795085616,84831.29606767434,170944.69341537612,120124.9523926588,3,3
0.03,0.42,0.55,159073.78625016467,84762.07349511,171459.07170934044,121179.9178900861,3,3
0.03,0.43,0.54,159508.28077049172,84694.75563865787,171977.20162579734,122237.92667237396,3,3
0.03,0.44,0.53,159946.22392482663,84629.3497916409,172499.03628035757,123298.94088028584,3,3
0.03,0.45,0.52,160387.57685668426,84565.86321841164,173024.52912972972,124362.92317506578,3,3
0.03,0.46,0.51,160832.3010123631,84504.30315233552,173553.63398903434,125429.83673204095,3,3
0.03,0.47,0.5,161280.3581544796,84444.67679370462,174086.3050479421,126499.64523424019,3,3
0.03,0.48,0.49,161731.71037450642,84386.99130758193,174622.4968856605,127572.31286603244,3,3
0.03,0.49,0.48,162186.3201043409,84331.25382157491,175162.1644848019,128647.80430678802,3,3
0.03,0.5,0.47,162644.15012692977,84277.47142353847,175705.26324416167,129726.084724566,3,3
0.03,0.51,0.46,163105.16358597743,84225.65115920668,176251.74899043923,130807.11976983113,3,3
0.03,0.52,0.45,163569.32399476742,84175.80002975329,176801.57798893642,131890.87556920253,3,3
0.03,0.53,0.44,164036.5952441259,84127.92498928081,177354.70695326675,132977.318719237,3,3
0.03,0.54,0.43,164506.94160955778,84082.0329422385,177911.093054111,134066.41628024995,3,3
0.03,0.55,0.42,164980.32775758603,84038.13074076897,178470.69392705557,135158.13577017508,3,3
0.03,0.56,0.41,165456.71875132492,83996.22518198458,179033.46767954834,136252.445158466,3,3
0.03,0.57,0.4,165936.08005531866,83956.32300517311,179599.3728970096,137349.31286004174,3,3
0.03,0.58,0.39,166418.37753967638,83918.43088893431,180168.36864813342,138448.70772927708,3,3
0.03,0.59,0.38,166903.57748353403,83882.55544824759,180740.41448941512,139550.5990540404,3,3
0.03,0.6,0.37,167391.6465778751,83848.70323147197,181315.47046894228,140654.95654978027,3,3
0.03,0.61,0.36,167882.55192773894,83816.88071727955,181893.49712948213,141761.75035366212,3,3
0.03,0.62,0.35,168376.2610538486,83787.09431152379,182474.45551090274,142870.95101875672,3,3
0.03,0.63,0.34,168872.7418936865,83759.35034404392,183058.30715196024,143982.5295082808,3,3
0.03,0.64,0.33,169371.96280204685,83733.65506540767,183645.0140914867,145096.45718989254,3,3
0.03,0.65,0.32,169873.89255109438,83710.01464359347,184234.53886901122,146212.70583004085,3,3
0.03,0.66,0.31,170378.50032995627,83688.43516061502,184826.8445248465,147331.24758837168,3,3
0.03,0.67,0.3,170885.7557438739,83668.92260908987,185421.89459967116,148452.05501218972,3,3
0.03,0.68,0.29,171395.62881294184,83651.4828887547,186019.6531336397,149575.10103097843,3,3
0.03,0.69,0.28,171908.08997045885,83636.12180293008,186620.084665047,150700.35895097768,3,3
0.03,0.7,0.27,172423.11006091585,83622.84505493731,187223.1542285789,151827.80244982016,3,3
0.03,0.71,0.26,172940.6603376443,83611.65824447076,187828.8273531732,152957.4055712265,3,3
0.03,0.72,0.25,173460.71246014908,83602.56686392847,188437.07005951914,154089.14271976042,3,3
0.03,0.73,0.24,173983.23849114715,83595.57629470502,189047.84885722084,155222.98865564336,3,3
0.03,0.74,0.23,174508.21089333383,83590.6918034499,189661.1307416478,156358.9184896294,3,3
0.03,0.75,0.22,175035.60252589747,83587.9185382954,190276.8831904978,157496.90767794027,3,3
0.03,0.76,0.21,175565.38664080205,83587.26152505809,190895.07416009268,158636.9320172614,3,3
0.03,0.77,0.2,176097.5368788565,83588.72566341814,191515.6720814296,159778.96763979807,3,3
0.03,0.78,0.19,176632.02726558957,83592.31572308061,192138.64585600776,160922.99100839248,3,3
0.03,0.79,0.18,177168.8322069467,83598.03633992374,192763.96485145052,162068.97891170153,3,3
0.03,0.8,0.17,177707.92648482625,83605.89201213869,193391.59889694085,163216.90845943475,3,3
0.03,0.81,0.16,178249.28525247093,83615.88709636587,194021.51827848842,164366.75707765413,3,3
0.03,0.82,0.15,178792.88402972827,83628.02580383261,194653.6937340442,165518.50250413216,3,3
0.03,0.83,0.14,179338.6986981967,83642.31219649798,195288.0964484798,166672.12278377288,3,3
0.03,0.84,0.13,179886.70549626855,83658.75018320947,195924.69804844508,167827.5962640902,3,3
0.03,0.85,0.12,180436.88101408485,83677.34351587777,196563.47059711936,168984.90159074817,3,3
0.03,0.86,0.11,180989.20218841298,83698.09578567465,197204.38658886938,170144.0177031599,3,3
0.03,0.87,0.1,181543.64629745964,83721.01041926001,197847.41894382623,171304.92383014562,3,3
0.03,0.88,0.09,182100.19095562957,83746.09067504405,198492.54100239382,172467.59948565013,3,3
0.03,0.89,0.08,182658.81410824112,83773.3396394902,199139.72651969956,173632.02446451865,3,3
0.03,0.9,0.07,183219.49402620818,83802.76022346516,199788.94965999865,174798.1788383306,3,3
0.03,0.91,0.06,183782.20930069758,83834.35515864167,200440.18499104024,175966.04295129178,3,3
0.03,0.92,0.05,184346.9388377717,83868.12699396077,201093.40747840688,177135.5974161832,3,3
0.03,0.93,0.04,184913.66185302314,83904.0780921589,201748.59247983384,178306.8231103677,3,3
0.03,0.94,0.03,185482.35786621086,83942.21062636684,202405.7157395182,179479.7011718523,3,3
0.03,0.95,0.02,186053.00669590378,83982.52657678585,203064.75338242346,180654.2129954071,3,3
0.03,0.96,0.01,186625.5884541396,84025.02772744774,203725.6819085882,181830.3402287393,3,3
0.03,0.97,0.0,187200.08354110477,84069.71566306466,204388.47818744477,183008.06476872263,3,3
0.04,0.0,0.96,143464.93618909718,88765.08635110913,152581.57782876183,91115.73513489208,2,2
0.04,0.01,0.95,143717.4248229101,88625.70495653684,152899.37813397232,91692.83236110638,2,2
0.04,0.02,0.94,143974.98001889052,88487.93396945753,153222.8210271294,92273.7942942662,3,3
0.04,0.03,0.93,144237.57448976295,88351.78086414839,153551.87342736538,92858.59103216481,3,3
0.04,0.04,0.92,144505.17997041185,88217.25312302752,153886.50111164252,93447.19278594363,3,3
0.04,0.05,0.91,144777.7672450827,88084.35823636568,154226.66874653555,94039.56988365416,3,3
0.04,0.06,0.9,145055.3061761973,87953.10370198014,154572.33992190013,94635.69277369569,3,3
0.04,0.07,0.89,145337.76573466917,87823.49702491128,154923.47718629552,95235.53202813174,3,3
0.04,0.08,0.88,145625.11403160216,87695.54571707953,155280.04208402266,95839.05834588569,3,3
0.04,0.09,0.87,145917.31835124726,87569.25729692217,155641.9951936348,96446.24255581785,3,3
0.04,0.1,0.86,146214.34518509434,87444.63928900879,156009.29616777523,97057.05561968568,3,3
0.04,0.11,0.85,146516.16026696895,87321.69922363356,156381.9037741915,97671.46863498856,3,3
0.04,0.12,0.84,146822.72860900633,87200.44463638408,156759.7759377767,98289.45283769927,3,3
0.04,0.13,0.83,147134.01453837132,87080.8830676843,157142.86978348577,98910.97960488367,3,3
0.04,0.14,0.82,147449.98173459596,86963.02206231149,157531.14167997672,99536.02045721072,3,3
0.04,0.15,0.81,147770.59326740567,86846.86916888469,157924.5472838258,100164.54706135413,3,3
0.04,0.16,0.8,148095.81163490712,86732.43193932425,158323.04158417092,100796.5312322884,3,3
0.04,0.17,0.79,148425.5988020148,86619.71792828052,158726.5789476372,101431.94493548016,3,3
0.04,0.18,0.78,148759.9162389942,86508.73469253036,159135.11316340484,102070.76028897765,3,3
0.04,0.19,0.77,149098.72496000523,86399.48979034026,159548.59748828274,102712.94956539918,3,3
0.04,0.2,0.76,149441.9855615334,86291.9907807943,159966.98469165657,103358.4851938237,3,3
0.04,0.21,0.75,149789.65826059988,86186.24522308567,160390.2271001856,104007.33976158442,3,3
0.04,0.22,0.74,150141.70293264888,86082.2606757703,160818.27664212868,104659.486015968,3,3
0.04,0.23,0.73,150498.07914901426,85980.04469598098,161251.08489118645,105314.89686582092,3,3
0.04,0.24,0.72,150858.74621387455,85879.60483860037,161688.60310975357,105973.54538306527,3,3
0.04,0.25,0.71,151223.66320061128,85780.94865539174,162130.78229148118,106635.40480412563,3,3
0.04,0.26,0.7,151592.78898749108,85684.08369408561,162577.57320305868,107300.4485312691,3,3
0.04,0.27,0.69,151966.08229259995,85589.01749742079,163028.92642512984,107968.65013386038,3,3
0.04,0.28,0.68,152343.50170796213,85495.7576021384,163484.7923922661,108639.98334953393,3,3
0.04,0.29,0.67,152725.0057327852,85404.31153792735,163945.12143192816,109314.4220852849,3,3
0.04,0.3,0.66,153110.55280577723,85314.68682631972,164409.86380235347,109991.94041848124,3,3
0.04,0.31,0.65,153500.1013364892,85226.8909795346,164878.969729315,110672.51259779782,3,3
0.04,0.32,0.64,153893.60973564186,85140.93149926885,165352.38944170403,111356.11304407602,3,3
0.04,0.33,0.63,154291.03644440166,85056.81587543327,165830.07320589636,112042.71635110903,3,3
0.04,0.34,0.62,154692.33996257777,84974.5515848331,166311.97135886856,112732.29728635598,3,3
0.04,0.35,0.61,155097.47887571587,84894.14608979087,166798.03434003668,113424.83079158596,3,3
0.04,0.36,0.6,155506.41188107085,84815.60683671082,167288.21272179752,114120.29198345428,3,3
0.04,0.37,0.59,155919.09781244607,84738.9412545831,167782.45723875653,114818.65615401205,3,3
0.04,0.38,0.58,156335.49566389067,84664.15675342675,168280.71881563464,115817.8402025741,3,3
0.04,0.39,0.57,156755.56461225156,84591.26072267022,168782.94859384844,116862.42098972865,3,3
0.04,0.4,0.56,157179.2640385807,84520.260529468,169289.09795676617,117910.18509685906,3,3
0.04,0.41,0.55,157606.55354840323,84451.1635169525,169799.11855364506,118961.09262781151,3,3
0.04,0.42,0.54,158037.3929908538,84383.97700242022,170312.96232225944,120015.10423361795,3,3
0.04,0.43,0.53,158471.74247669414,84318.70827545067,170830.58151023468,121072.18110598781,3,3
0.04,0.44,0.52,158909.56239522534,84255.36459595797,171351.92869510324,122132.28497080304,3,3
0.04,0.45,0.51,159350.8134301147,84193.95319217349,171876.9568031049,123195.3780816195,3,3
0.04,0.46,0.5,159795.4565741545,84134.48125855943,172405.61912675368,124261.42321317995,3,3
0.04,0.47,0.49,160243.45314297837,84076.95595365237,172937.86934119937,125330.38365494192,3,3
0.04,0.48,0.48,160694.764787757,84021.38439783636,173473.66151941044,126402.22320462481,3,3
0.04,0.49,0.47,161149.3535069009,83967.77367104507,174012.95014621023,127476.90616177881,3,3
0.04,0.5,0.46,161607.1816567971,83916.13081039283,174555.6901311978,128554.39732138021,3,3
0.04,0.51,0.45,162068.21196160905,83866.4628077342,175101.8368205882,129634.66196745515,3,3
0.04,0.52,0.44,162532.40752216947,83818.77660715218,175651.34600800567,130717.66586673522,3,3
0.04,0.53,0.43,162999.73182399644,83773.07910237489,176204.17394426672,131803.3752623477,3,3
0.04,0.54,0.42,163470.1487444649,83729.37713412126,176760.27734618887,132891.7568675427,3,3
0.04,0.55,0.41,163943.62255916395,83687.67748737575,177319.61340446197,133982.7778594597,3,3
0.04,0.56,0.4,164420.1179474736,83647.98688859296,177882.13979062033,135076.40587293624,3,3
0.04,0.57,0.39,164899.59999739152,83610.31200283235,178447.8146631514,136172.6089943599,3,3
0.04,0.58,0.38,165382.03420964364,83574.65943082431,179016.5966727802,137271.35575556627,3,3
0.04,0.59,0.37,165867.38650110824,83541.03570596839,179588.4449669649,138372.6151277842,3,3
0.04,0.6,0.36,166355.62320758845,83509.44729126482,180163.31919364235,139476.3565156305,3,3
0.04,0.61,0.35,166846.71108596082,83479.90057618063,180741.1795042575,140582.54975115496,3,3
0.04,0.62,0.34,167340.61731573488,83452.40187345218,181321.98655611533,141691.1650879379,3,3
0.04,0.63,0.33,167837.3095000505,83426.95741582532,181905.701514088,142802.1731952406,3,3
0.04,0.64,0.32,168336.7556661458,83403.57335273556,182492.28605171415,143915.54515221057,3,3
0.04,0.65,0.31,168838.9242653224,83382.25574692995,183081.70235172115,145031.2524421423,3,3
0.04,0.66,0.3,169343.784172439,83363.01057103327,183673.91310600666,146149.26694679458,3,3
0.04,0.67,0.29,169851.3046849584,83345.84370406061,184268.88151510805,147269.56094076496,3,3
0.04,0.68,0.28,170361.45552157736,83330.76092787959,184866.57128719366,148392.10708592297,3,3
0.04,0.69,0.27,170874.20682046353,83317.76792362436,185466.9466366034,149516.8784259017,3,3
0.04,0.7,0.26,171389.52913712637,83306.87026806523,186069.9722819699,150643.84838064894,3,3
0.04,0.71,0.25,171907.3934419453,83298.07342993654,186675.6134439468,151772.99074103835,3,3
0.04,0.72,0.24,172427.77111737954,83291.38276622664,187283.8358425717,152904.27966354095,3,3
0.04,0.73,0.23,172950.63395488175,83286.80351843355,187894.60569428978,154037.68966495758,3,3
0.04,0.74,0.22,173475.95415153855,83284.34080879008,188507.88970866328,155173.19561721222,3,3
0.04,0.75,0.21,174003.70430645734,83283.9996364626,189123.6550847898,156310.77274220664,3,3
0.04,0.76,0.2,174533.8574169209,83285.78487372767,189741.86950745306,157450.39660673693,3,3
0.04,0.77,0.19,175066.3868743288,83289.70126213088,190362.50114302844,158592.04311747092,3,3
0.04,0.78,0.18,175601.26645994396,83295.7534086326,190985.51863516247,159735.68851598806,3,3
0.04,0.79,0.17,176138.47034046167,83303.94578174548,191610.89110024774,160881.30937388062,3,3
0.04,0.8,0.16,176677.97306341972,83314.28270766846,192238.5881227116,162028.88258791622,3,3
0.04,0.81,0.15,177219.74955246295,83326.76836642272,192868.5797501363,163178.38537526288,3,3
0.04,0.82,0.14,177763.77510248031,83341.40678799448,193500.83648822794,164329.79526877456,3,3
0.04,0.83,0.13,178310.02537462735,83358.20184849038,194135.32929565018,165483.09011233854,3,3
0.04,0.84,0.12,178858.47639124873,83377.15726631075,194772.0295787384,166638.24805628398,3,3
0.04,0.85,0.11,179409.10453071335,83398.27659834664,195410.90918610783,167795.2475528507,3,3
0.04,0.86,0.1,179961.88652217542,83421.5632362062,196051.9404031703,168954.06735171966,3,3
