experiment_name,source_wav_id,chunk_index,chunk_start_seconds,chunk_duration_seconds,heat_flux,sample_filename,onb_threshold,q_over_onb,spectrum_method,spectrum_unit,peak_850_1200_psd,peak_850_1200_hz,peak_1250_1650_psd,peak_1250_1650_hz,peak_2100_2500_psd,peak_2100_2500_hz
2025.06.11_0.3_2,index=10.3.15E+05,15,15.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0015.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,6.028624858999503e-09,1098.193359375,4.4577873149665065e-09,1335.05859375,1.3169921484385273e-08,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,16,16.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0016.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.797210438787062e-09,1098.193359375,2.0293559821327855e-09,1335.05859375,5.611441345944017e-09,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,17,17.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0017.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.9369173232814883e-11,1055.126953125,1.051571948992849e-11,1356.591796875,1.1963432735232344e-11,2304.052734375
2025.06.11_0.3_2,index=10.3.15E+05,18,18.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0018.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,7.071147020926243e-10,1098.193359375,4.856737431530533e-10,1335.05859375,1.637456704030149e-09,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,19,19.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0019.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,5.778551434582017e-09,1098.193359375,4.433982368910908e-09,1335.05859375,1.2592401373937001e-08,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,20,20.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0020.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.920911371295824e-09,1098.193359375,4.1093346400100965e-09,1335.05859375,2.114601675836501e-08,2282.51953125
2025.06.11_0.3_2,index=10.3.15E+05,21,21.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0021.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.286232153721123e-11,1055.126953125,1.2269887087737617e-11,1356.591796875,2.0032954414512794e-11,2304.052734375
2025.06.11_0.3_2,index=10.3.15E+05,22,22.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0022.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8723667251469506e-09,1098.193359375,2.214952448633337e-09,1335.05859375,9.164505842968771e-09,2282.51953125
2025.06.11_0.3_2,index=10.3.15E+05,23,23.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0023.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.202139461249119e-09,1098.193359375,1.6984588324906176e-09,1335.05859375,7.42272307182307e-09,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,24,24.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0024.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,5.027087835137332e-11,1098.193359375,2.3388066512370407e-11,1335.05859375,2.6707004552310114e-10,2282.51953125
2025.06.11_0.3_2,index=10.3.15E+05,25,25.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0025.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.0048802786495186e-11,904.39453125,1.2531622030027997e-11,1356.591796875,3.3066650563094045e-11,2282.51953125
2025.06.11_0.3_2,index=10.3.15E+05,26,26.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0026.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.1251163951668208e-09,1098.193359375,1.5255268359408523e-09,1335.05859375,7.25093182675319e-09,2282.51953125
2025.06.11_0.3_2,index=10.3.15E+05,27,27.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0027.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.7012391408592354e-09,1098.193359375,1.192767353320474e-09,1335.05859375,8.197014908413286e-09,2282.51953125
2025.06.11_0.3_2,index=10.3.15E+05,28,28.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0028.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.0221426311457255e-11,1055.126953125,1.1067477636317436e-11,1356.591796875,1.948581458232441e-11,2304.052734375
2025.06.11_0.3_2,index=10.3.15E+05,29,29.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0029.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.61813542364634e-10,1098.193359375,2.8692546543933353e-10,1335.05859375,1.573343079677242e-09,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,30,30.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0030.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.136990555266589e-09,1098.193359375,3.118341667510506e-09,1335.05859375,2.3299787597237394e-08,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,31,31.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0031.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.213183733824415e-09,1076.66015625,1.1321503489294242e-09,1335.05859375,6.941763761555666e-09,2282.51953125
2025.06.11_0.3_2,index=10.3.15E+05,32,32.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0032.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.9971632492888025e-09,1098.193359375,3.607649832981377e-09,1335.05859375,2.0593633007976673e-08,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,33,33.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0033.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.0274413496993365e-10,1098.193359375,3.538499284545295e-10,1335.05859375,2.677894963755664e-09,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,34,34.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0034.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,6.851700305874375e-09,1098.193359375,5.086428537635625e-09,1335.05859375,2.454989472402888e-08,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,35,35.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0035.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.279985990932029e-09,1098.193359375,1.6316240856779497e-09,1335.05859375,1.1948649552190472e-08,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,36,36.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0036.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.350149278781906e-11,1055.126953125,1.1235829869275166e-11,1356.591796875,1.6749664422059395e-11,2304.052734375
2025.06.11_0.3_2,index=10.3.15E+05,37,37.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0037.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.2810440733744133e-09,1098.193359375,9.910192886658775e-10,1335.05859375,4.5349415292417505e-09,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,38,38.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0038.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.9673116617625096e-09,1098.193359375,1.5675276461213759e-09,1335.05859375,9.02110803644806e-09,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,39,39.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0039.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.194652551425997e-09,1098.193359375,2.376706125882857e-09,1335.05859375,1.8617975398316824e-08,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,40,40.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0040.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.9972530586315465e-09,1098.193359375,2.3014071625967602e-09,1335.05859375,1.090268977818427e-08,2282.51953125
2025.06.11_0.3_2,index=10.3.15E+05,41,41.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0041.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.8868941608641364e-09,1098.193359375,1.515785848864896e-09,1335.05859375,8.897115233733395e-09,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,42,42.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0042.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.875565340123636e-09,1098.193359375,1.484391618843089e-09,1335.05859375,1.2201457431827954e-08,2282.51953125
2025.06.11_0.3_2,index=10.3.15E+05,43,43.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0043.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,9.278113773780319e-10,1098.193359375,7.007357218196268e-10,1335.05859375,4.184174682398299e-09,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,44,44.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0044.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.6097609933541641e-09,1098.193359375,1.58064393666276e-09,1335.05859375,7.246322544857892e-09,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,45,45.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0045.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,5.827566746921671e-09,1098.193359375,5.0046232721439855e-09,1335.05859375,2.9082764875077855e-08,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,46,46.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0046.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.2075513148692456e-09,1098.193359375,1.3919801928918466e-09,1313.525390625,1.1764588002153948e-08,2239.453125
2025.06.11_0.3_2,index=10.3.15E+05,47,47.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0047.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.5302826860415425e-08,1098.193359375,1.0155058294584127e-08,1335.05859375,2.534790648584985e-08,2239.453125
2025.06.11_0.3_2,index=10.3.15E+05,48,48.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0048.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.808205915454622e-09,1098.193359375,2.822906683400284e-09,1335.05859375,1.0619165831375878e-08,2239.453125
2025.06.11_0.3_2,index=10.3.15E+05,49,49.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0049.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0019470902349534e-08,1098.193359375,7.281043742327855e-09,1335.05859375,3.564705961613607e-08,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,50,50.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0050.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,5.4110080450899946e-09,1098.193359375,4.486425352761508e-09,1335.05859375,2.5635654094987417e-08,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,51,51.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0051.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,9.189013798538933e-09,1098.193359375,7.308993267630759e-09,1335.05859375,3.387420402984223e-08,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,52,52.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0052.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.2124591888238897e-09,1076.66015625,1.8136918808943083e-09,1335.05859375,9.1308341862027e-09,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,53,53.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0053.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.614476664847022e-11,1098.193359375,4.780576148659781e-11,1335.05859375,2.605136084662171e-10,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,54,54.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0054.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.4156678353178898e-10,1098.193359375,1.248345920925866e-10,1335.05859375,1.5105442849549555e-09,2282.51953125
2025.06.11_0.3_2,index=10.3.15E+05,55,55.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0055.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.4921416739442133e-09,1098.193359375,2.125095981963585e-09,1335.05859375,9.32642551657358e-09,2239.453125
2025.06.11_0.3_2,index=10.3.15E+05,56,56.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0056.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.1555389982177303e-09,1098.193359375,2.4272854096324678e-09,1335.05859375,1.5187160795186203e-08,2260.986328125
2025.06.11_0.3_2,index=10.3.15E+05,57,57.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0057.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,8.731259195430892e-10,1098.193359375,1.0387979129631218e-09,1335.05859375,7.746087543405788e-09,2282.51953125
2025.06.11_0.3_2,index=10.3.15E+05,58,58.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0058.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0112845851897337e-10,1098.193359375,1.1046022218002354e-10,1335.05859375,1.2189355959680003e-09,2282.51953125
2025.06.11_0.3_2,index=10.3.15E+05,59,59.0,1,315466.1173,315466.1173_src-index=10.3.15E+05_chunk-0059.npy,368978.105,0.854972457783098,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.8308393939750227e-10,1119.7265625,1.7473536090394126e-10,1335.05859375,1.4071348314937195e-09,2239.453125
2025.06.11_0.3_2,index=11.3.69E+05,0,0.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0000.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,9.430723104897542e-09,1098.193359375,9.847044628573568e-09,1335.05859375,7.313270595597175e-08,2282.51953125
2025.06.11_0.3_2,index=11.3.69E+05,1,1.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0001.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,5.560711801928934e-09,1098.193359375,5.656454853715369e-09,1335.05859375,5.24384185743678e-08,2217.919921875
2025.06.11_0.3_2,index=11.3.69E+05,2,2.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0002.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.8293121977333534e-08,1098.193359375,1.9403547412795e-08,1335.05859375,1.1102233315459367e-07,2260.986328125
2025.06.11_0.3_2,index=11.3.69E+05,3,3.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0003.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.8645138482002206e-08,1098.193359375,1.5483179910423935e-08,1335.05859375,7.974537174965967e-08,2239.453125
2025.06.11_0.3_2,index=11.3.69E+05,4,4.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0004.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.0464949663017467e-08,1098.193359375,1.5909208462714886e-08,1335.05859375,8.864097686034605e-08,2260.986328125
2025.06.11_0.3_2,index=11.3.69E+05,5,5.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0005.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.409617626207884e-08,1098.193359375,2.7288373532751807e-08,1335.05859375,9.497706801170533e-08,2282.51953125
2025.06.11_0.3_2,index=11.3.69E+05,6,6.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0006.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.5269260462458677e-08,1098.193359375,3.0816896563969376e-08,1335.05859375,1.2014259830884295e-07,2260.986328125
2025.06.11_0.3_2,index=11.3.69E+05,7,7.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0007.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.4518750351172896e-08,882.861328125,9.419883069382082e-09,1335.05859375,8.440077923304118e-08,2260.986328125
2025.06.11_0.3_2,index=11.3.69E+05,8,8.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0008.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.80050453193628e-08,1098.193359375,1.4260617564347635e-08,1335.05859375,8.227109769883448e-08,2217.919921875
2025.06.11_0.3_2,index=11.3.69E+05,9,9.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0009.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0221079246855237e-08,1098.193359375,1.038174159398767e-08,1335.05859375,6.049785387361664e-08,2260.986328125
2025.06.11_0.3_2,index=11.3.69E+05,10,10.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0010.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.326872832591827e-09,1076.66015625,2.2611441438745696e-09,1335.05859375,2.579171022853392e-08,2260.986328125
2025.06.11_0.3_2,index=11.3.69E+05,11,11.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0011.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.9830924107745502e-08,1098.193359375,1.57091952035014e-08,1335.05859375,8.63149338134491e-08,2239.453125
2025.06.11_0.3_2,index=11.3.69E+05,12,12.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0012.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,5.345193541384796e-09,1098.193359375,4.5293454583844355e-09,1335.05859375,4.7503562628173596e-08,2260.986328125
2025.06.11_0.3_2,index=11.3.69E+05,13,13.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0013.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.587090825188413e-09,1098.193359375,2.381485938800446e-09,1335.05859375,3.043074649947463e-08,2282.51953125
2025.06.11_0.3_2,index=11.3.69E+05,14,14.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0014.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.040790772857126e-09,1098.193359375,3.740639471172466e-09,1335.05859375,2.4351751719648654e-08,2239.453125
2025.06.11_0.3_2,index=11.3.69E+05,15,15.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0015.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,6.179967647532101e-09,1098.193359375,7.629074288968578e-09,1335.05859375,4.16307163549047e-08,2239.453125
2025.06.11_0.3_2,index=11.3.69E+05,16,16.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0016.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.6455191951380364e-08,1098.193359375,1.3087615985245227e-08,1335.05859375,8.727789775126125e-08,2260.986328125
2025.06.11_0.3_2,index=11.3.69E+05,17,17.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0017.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,7.632494801515827e-09,1098.193359375,7.592712396752363e-09,1335.05859375,5.6485638461368686e-08,2282.51953125
2025.06.11_0.3_2,index=11.3.69E+05,18,18.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0018.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.3420075505781411e-08,1076.66015625,1.1298408161407678e-08,1356.591796875,7.517697519455428e-08,2260.986328125
2025.06.11_0.3_2,index=11.3.69E+05,19,19.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0019.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1603433784176386e-08,1098.193359375,1.3284766574867051e-08,1335.05859375,6.203567389247518e-08,2239.453125
2025.06.11_0.3_2,index=11.3.69E+05,20,20.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0020.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1193234870900286e-08,1098.193359375,8.89064359460152e-09,1335.05859375,8.011038320015167e-08,2260.986328125
2025.06.11_0.3_2,index=11.3.69E+05,21,21.0,1,368978.105,368978.105_src-index=11.3.69E+05_chunk-0021.npy,368978.105,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,7.261165061689203e-09,1098.193359375,6.539476608307249e-09,1335.05859375,4.489119347481287e-08,2239.453125
