run,experiment,maxfreq,snr,evaluation_unit,model_key,aggregation,n_wavs,claim_safe,claim_note,r2,rmse_all,mae_all,r2_high,rmse_high,mae_high,rmse_onb,mae_onb,n_onb,roc_auc_cont,pr_auc_cont,accuracy,precision,recall,f1,auc_binary,source_csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-12,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.92749186223082036,72178.661962804399,48958.531389275166,0.97877043455229507,23396.136672955377,19587.620718750004,4156.9018500000238,4156.9018500000238,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-12,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.91464172243916719,78313.795509682794,63343.723355664057,0.85510154947157679,61123.113471586672,55355.9407125,52560.073749999981,52560.073749999981,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-12,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.93277849654009093,69497.56078683435,49020.842521219616,0.95226887590804965,35081.199031073811,24440.684668750007,18900.20915000001,18900.20915000001,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-12,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.9168216024781527,77307.339217197776,57652.895845941828,0.94604830058364775,37297.194205589716,33001.540656249992,2460.3862999999546,2460.3862999999546,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-12,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.9324817044475302,69650.812414250031,47890.469408997385,0.95830693638938191,32787.288458394098,21058.385931249992,11861.232299999974,11861.232299999974,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-12,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.93885439479387789,66282.377101230071,46136.926858719613,0.96519365649049194,29957.308956061115,20180.66457500001,18325.218800000031,18325.218800000031,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-12,source_wav_pooled_oof,rf,median,18,1,outer-fold prediction,0.92194074762354783,74890.657763767929,58919.721046497376,0.88994132745085697,53270.372369186807,39520.433006249979,1998.1206499999389,1998.1206499999389,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-12,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.92447592072466345,73664.487378372025,50464.136080386277,0.96063176400109151,31860.058958948921,22445.702956249996,2936.1293999999762,2936.1293999999762,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-12,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.93440851152959425,68649.787068514139,56695.753461027954,0.89080135884325495,53061.828851791055,42130.446787500012,27336.933149999939,27336.933149999939,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-12,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.94101381904038672,65101.439358641008,47005.158688441828,0.94428552876327487,37901.60524355626,24850.285856249997,7108.0372999999672,7108.0372999999672,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-12,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.9163386403147199,77531.450768629016,56570.162354830718,0.93422200271880196,41182.615079757757,32643.762362500005,9627.1762000000454,9627.1762000000454,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-12,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.93819126393576369,66640.827721865149,47265.938561219613,0.94452199108550805,37821.089077513228,24035.131843750001,5032.7147499999846,5032.7147499999846,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-12,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.94800834794277655,61119.847231846499,45410.069335664048,0.95188994482052836,35220.176247856223,23954.286556249979,3793.0150999999605,3793.0150999999605,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-12,source_wav_pooled_oof,rf,median,18,1,outer-fold prediction,0.92107383493625472,75305.370918838671,60439.958023997387,0.87967409218104486,55699.740379317351,43996.12049999999,9168.4799999999814,9168.4799999999814,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-12,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.92196041733106371,74881.221533604112,55696.900147052947,0.95144224197320693,35383.672828146569,33589.5847125,27195.160649999976,27195.160649999976,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-12,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.92236824045675514,74685.306239732599,52968.657665108498,0.9123786354011183,47531.180824377181,31576.613681250012,13772.113799999992,13772.113799999992,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-12,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.92885773821707351,71495.595107952176,47999.930497886278,0.95260812356490365,34956.307388850444,20113.950368749996,12013.618950000033,12013.618950000033,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-12,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.91494093977226776,78176.413305402923,62182.116813997389,0.91775832686550052,46048.932400323589,44562.151112500003,29570.801200000045,29570.801200000045,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-12,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.93014815093936543,70844.217011824745,47268.55388983072,0.95387444415288147,34486.125458069262,19439.162918749993,12078.004450000008,12078.004450000008,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-12,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.93029726496216503,70768.56038942984,47117.247542330733,0.95746401292692218,33117.066113859655,18495.484137500032,12345.105650000041,12345.105650000041,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=5kHz,-12,source_wav_pooled_oof,rf,median,18,1,outer-fold prediction,0.92260579616740512,74570.948954624371,59530.237319830718,0.88554258576938616,54324.478082202331,42612.60878124999,12835.370600000024,12835.370600000024,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=5kHz,-12,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.92968636837469554,71078.002763309807,50244.949800941838,0.9699962033193017,27813.888179846279,22212.886618750003,7877.7856000000611,7877.7856000000611,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=5kHz,-12,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.9133217493629745,78916.991418706326,55748.6642714974,0.94389701000834891,38033.527001367213,27373.376250000016,9417.1206000000238,9417.1206000000238,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=5kHz,-12,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.92925130838964054,71297.558401526301,48892.911901497377,0.95596792508737993,33694.434580538538,20177.205793749978,2366.7247999999672,2366.7247999999672,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=5kHz,-12,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.91486149914749959,78212.911085495929,58186.219896775161,0.93987164889789843,39374.33614348343,33561.1940875,10084.816850000061,10084.816850000061,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=5kHz,-12,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.92733129040623707,72258.538859114007,48947.954448164055,0.95649082257718865,33493.770002642625,19694.174625000007,947.09129999997094,947.09129999997094,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=5kHz,-12,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.93324345241088635,69256.794311488091,47908.841201775162,0.95936775395333973,32367.489236540187,20137.857650000005,1030.0257999999449,1030.0257999999449,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-16,source_wav_pooled_oof,rf,median,18,1,outer-fold prediction,0.91808497637252362,76717.992800142005,61417.761841497384,0.8806167558759902,55481.128421979229,43381.841199999988,6094.1362000000081,6094.1362000000081,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-16,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.91881102304954854,76377.244447797159,58743.540812886269,0.9108979741298654,47931.09897000459,37986.542793749999,2473.2075000000186,2473.2075000000186,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-16,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.93842362734538343,66515.445196606277,55049.696943719609,0.88649066935172915,54099.017608239199,36935.467199999999,21372.707500000019,21372.707500000019,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-16,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.93795978705230132,66765.497764172498,51267.002547052936,0.92243932320431232,44719.237767225881,30128.167393749987,10105.999150000047,10105.999150000047,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-16,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.91471050539497911,78282.23594634149,61721.75957677517,0.88110730296369233,55367.024798902705,45744.371743750002,30681.832500000019,30681.832500000019,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-16,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.9351932716099236,68237.875967549015,51994.035050941842,0.92027601220769584,45338.599883195973,31454.519462500022,8906.0902000000351,8906.0902000000351,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-16,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.94344056928564202,63748.205804344456,49013.513084552935,0.92733979746470097,43283.452951301959,27983.669399999984,8170.3088500000304,8170.3088500000304,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
